price,vol,time
8.5,964,09:31
8.51,252,09:32
8.47,357,09:33
8.45,152,09:34
8.41,1354,09:35
8.49,354,09:36
8.45,264,09:37
8.45,172,09:38
8.43,676,09:39
8.43,206,09:40
8.41,669,09:41
8.42,347,09:42
8.41,298,09:43
8.45,77,09:44
8.43,95,09:45
8.43,102,09:46
8.46,179,09:47
8.46,45,09:48
8.47,341,09:49
8.47,55,09:50
8.48,323,09:51
8.46,44,09:52
8.47,53,09:53
8.45,373,09:54
8.44,125,09:55
8.44,568,09:56
8.45,58,09:57
8.45,174,09:58
8.44,210,09:59
8.44,42,10:00
8.43,335,10:01
8.43,399,10:02
8.42,747,10:03
8.4,1058,10:04
8.37,1185,10:05
8.37,462,10:06
8.37,158,10:07
8.35,1442,10:08
8.34,784,10:09
8.34,892,10:10
8.33,646,10:11
8.36,603,10:12
8.34,176,10:13
8.34,406,10:14
8.34,170,10:15
8.32,116,10:16
8.3,601,10:17
8.3,286,10:18
8.3,513,10:19
8.29,124,10:20
8.31,657,10:21
8.32,256,10:22
8.32,98,10:23
8.34,125,10:24
8.35,111,10:25
8.35,127,10:26
8.37,104,10:27
8.37,10,10:28
8.37,62,10:29
8.37,46,10:30
8.36,160,10:31
8.37,163,10:32
8.38,89,10:33
8.38,106,10:34
8.4,234,10:35
8.39,137,10:36
8.37,253,10:37
8.36,30,10:38
8.36,18,10:39
8.34,238,10:40
8.34,195,10:41
8.35,28,10:42
8.34,66,10:43
8.34,37,10:44
8.32,11,10:45
8.33,126,10:46
8.34,135,10:47
8.34,40,10:48
8.35,29,10:49
8.36,73,10:50
8.37,151,10:51
8.37,147,10:52
8.39,138,10:53
8.4,26,10:54
8.4,146,10:55
8.39,65,10:56
8.41,168,10:57
8.4,8,10:58
8.4,23,10:59
8.4,55,11:00
8.4,78,11:01
8.4,165,11:02
8.38,23,11:03
8.37,124,11:04
8.38,43,11:05
8.38,198,11:06
8.4,80,11:07
8.42,186,11:08
8.41,28,11:09
8.41,78,11:10
8.4,43,11:11
8.4,30,11:12
8.39,28,11:13
8.4,18,11:14
8.39,131,11:15
8.4,126,11:16
8.4,16,11:17
8.4,36,11:18
8.41,1256,11:19
8.4,29,11:20
8.41,91,11:21
8.42,49,11:22
8.4,33,11:23
8.4,58,11:24
8.41,23,11:25
8.4,62,11:26
8.41,29,11:27
8.41,117,11:28
8.42,33,11:29
8.43,37,11:30
8.41,171,13:01
8.41,13,13:02
8.41,153,13:03
8.4,14,13:04
8.4,61,13:05
8.39,219,13:06
8.39,5,13:07
8.4,31,13:08
8.41,11,13:09
8.41,287,13:10
8.4,124,13:11
8.39,491,13:12
8.39,107,13:13
8.39,361,13:14
8.38,5,13:15
8.39,284,13:16
8.39,340,13:17
8.37,424,13:18
8.36,29,13:19
8.37,41,13:20
8.36,27,13:21
8.36,67,13:22
8.35,115,13:23
8.36,226,13:24
8.35,35,13:25
8.36,227,13:26
8.35,346,13:27
8.36,564,13:28
8.38,371,13:29
8.37,83,13:30
8.37,115,13:31
8.37,0,13:32
8.38,94,13:33
8.37,81,13:34
8.37,41,13:35
8.38,88,13:36
8.38,145,13:37
8.38,232,13:38
8.38,66,13:39
8.4,219,13:40
8.4,45,13:41
8.4,91,13:42
8.4,46,13:43
8.39,18,13:44
8.4,179,13:45
8.38,327,13:46
8.38,132,13:47
8.37,96,13:48
8.39,3,13:49
8.38,8,13:50
8.38,3,13:51
8.37,8,13:52
8.36,20,13:53
8.35,46,13:54
8.35,318,13:55
8.37,145,13:56
8.35,15,13:57
8.35,13,13:58
8.35,32,13:59
8.34,28,14:00
8.33,175,14:01
8.33,400,14:02
8.35,60,14:03
8.35,148,14:04
8.34,58,14:05
8.34,615,14:06
8.34,9,14:07
8.32,278,14:08
8.33,154,14:09
8.33,92,14:10
8.32,36,14:11
8.34,378,14:12
8.36,3,14:13
8.35,10,14:14
8.34,31,14:15
8.34,73,14:16
8.35,2,14:17
8.34,34,14:18
8.35,61,14:19
8.34,16,14:20
8.34,11,14:21
8.35,120,14:22
8.35,32,14:23
8.36,242,14:24
8.37,35,14:25
8.37,11,14:26
8.36,28,14:27
8.37,3,14:28
8.36,21,14:29
8.38,136,14:30
8.37,232,14:31
8.39,298,14:32
8.38,157,14:33
8.38,102,14:34
8.39,200,14:35
8.39,150,14:36
8.4,45,14:37
8.41,45,14:38
8.41,171,14:39
8.41,27,14:40
8.41,45,14:41
8.4,279,14:42
8.42,616,14:43
8.42,45,14:44
8.42,50,14:45
8.44,319,14:46
8.43,38,14:47
8.43,70,14:48
8.44,291,14:49
8.44,98,14:50
8.46,653,14:51
8.45,96,14:52
8.46,99,14:53
8.46,281,14:54
8.46,135,14:55
8.45,91,14:56
8.44,712,14:57
8.44,0,14:58
8.44,0,14:59
8.44,285,15:00
