price,vol,time
9.43,438,09:31
9.43,235,09:32
9.42,181,09:33
9.41,85,09:34
9.42,111,09:35
9.47,94,09:36
9.47,34,09:37
9.45,203,09:38
9.43,138,09:39
9.43,146,09:40
9.44,132,09:41
9.41,207,09:42
9.44,54,09:43
9.43,102,09:44
9.41,77,09:45
9.43,13,09:46
9.44,1172,09:47
9.45,49,09:48
9.45,19,09:49
9.45,42,09:50
9.45,12,09:51
9.44,90,09:52
9.45,67,09:53
9.44,68,09:54
9.43,76,09:55
9.44,16,09:56
9.43,62,09:57
9.44,211,09:58
9.45,57,09:59
9.45,49,10:00
9.45,172,10:01
9.44,29,10:02
9.42,59,10:03
9.4,98,10:04
9.38,36,10:05
9.38,74,10:06
9.36,120,10:07
9.33,388,10:08
9.33,220,10:09
9.32,234,10:10
9.33,87,10:11
9.31,67,10:12
9.3,212,10:13
9.3,25,10:14
9.29,246,10:15
9.25,331,10:16
9.26,42,10:17
9.25,105,10:18
9.24,321,10:19
9.24,61,10:20
9.25,91,10:21
9.27,22,10:22
9.29,106,10:23
9.29,4,10:24
9.29,47,10:25
9.32,105,10:26
9.32,1,10:27
9.32,0,10:28
9.3,111,10:29
9.3,200,10:30
9.3,207,10:31
9.3,110,10:32
9.3,35,10:33
9.31,181,10:34
9.31,92,10:35
9.29,28,10:36
9.29,37,10:37
9.28,41,10:38
9.3,27,10:39
9.3,16,10:40
9.3,31,10:41
9.29,38,10:42
9.29,17,10:43
9.28,15,10:44
9.29,35,10:45
9.29,8,10:46
9.3,46,10:47
9.29,87,10:48
9.29,33,10:49
9.3,4,10:50
9.31,31,10:51
9.32,28,10:52
9.31,10,10:53
9.3,94,10:54
9.31,98,10:55
9.34,111,10:56
9.35,12,10:57
9.36,52,10:58
9.38,107,10:59
9.39,70,11:00
9.38,13,11:01
9.38,24,11:02
9.37,9,11:03
9.35,51,11:04
9.36,8,11:05
9.35,2,11:06
9.35,10,11:07
9.36,4,11:08
9.37,1,11:09
9.36,9,11:10
9.37,27,11:11
9.37,3,11:12
9.36,30,11:13
9.35,2,11:14
9.35,17,11:15
9.33,34,11:16
9.33,49,11:17
9.33,0,11:18
9.34,48,11:19
9.34,2,11:20
9.34,14,11:21
9.33,22,11:22
9.35,25,11:23
9.35,7,11:24
9.35,5,11:25
9.35,0,11:26
9.35,16,11:27
9.35,4,11:28
9.37,17,11:29
9.37,5,11:30
9.35,100,13:01
9.35,9,13:02
9.35,0,13:03
9.35,28,13:04
9.36,50,13:05
9.36,2,13:06
9.35,5,13:07
9.35,24,13:08
9.34,23,13:09
9.34,21,13:10
9.34,11,13:11
9.34,0,13:12
9.32,133,13:13
9.3,95,13:14
9.31,35,13:15
9.3,80,13:16
9.3,21,13:17
9.3,0,13:18
9.28,54,13:19
9.28,30,13:20
9.28,17,13:21
9.28,54,13:22
9.28,0,13:23
9.29,17,13:24
9.28,2,13:25
9.3,17,13:26
9.3,28,13:27
9.3,0,13:28
9.29,17,13:29
9.3,11,13:30
9.29,72,13:31
9.3,11,13:32
9.3,0,13:33
9.29,40,13:34
9.28,49,13:35
9.28,14,13:36
9.27,48,13:37
9.25,30,13:38
9.25,147,13:39
9.27,38,13:40
9.3,163,13:41
9.3,1,13:42
9.3,3,13:43
9.31,68,13:44
9.32,1,13:45
9.29,60,13:46
9.3,1,13:47
9.28,14,13:48
9.29,1,13:49
9.29,2,13:50
9.29,35,13:51
9.27,181,13:52
9.28,11,13:53
9.27,19,13:54
9.27,37,13:55
9.27,2,13:56
9.27,3,13:57
9.26,42,13:58
9.26,0,13:59
9.28,59,14:00
9.27,176,14:01
9.27,76,14:02
9.26,245,14:03
9.27,6,14:04
9.27,1,14:05
9.27,34,14:06
9.27,51,14:07
9.28,3,14:08
9.28,44,14:09
9.27,41,14:10
9.27,85,14:11
9.27,58,14:12
9.27,48,14:13
9.27,1,14:14
9.26,31,14:15
9.27,7,14:16
9.26,32,14:17
9.27,81,14:18
9.27,3,14:19
9.27,0,14:20
9.26,563,14:21
9.25,11,14:22
9.28,80,14:23
9.28,83,14:24
9.28,10,14:25
9.29,5,14:26
9.3,3,14:27
9.3,48,14:28
9.31,4,14:29
9.3,57,14:30
9.29,60,14:31
9.3,32,14:32
9.29,11,14:33
9.3,53,14:34
9.31,22,14:35
9.31,44,14:36
9.32,8,14:37
9.32,6,14:38
9.33,67,14:39
9.34,28,14:40
9.33,37,14:41
9.33,24,14:42
9.34,123,14:43
9.32,31,14:44
9.32,25,14:45
9.34,17,14:46
9.35,115,14:47
9.36,151,14:48
9.38,146,14:49
9.37,65,14:50
9.38,70,14:51
9.39,35,14:52
9.37,115,14:53
9.39,97,14:54
9.39,58,14:55
9.39,67,14:56
9.39,17,14:57
9.39,0,14:58
9.39,0,14:59
9.42,181,15:00
