price,vol,time
7.94,337,09:31
7.94,89,09:32
7.94,67,09:33
7.93,392,09:34
7.96,247,09:35
7.96,206,09:36
7.98,317,09:37
7.99,263,09:38
8.0,187,09:39
8.0,174,09:40
8.0,260,09:41
7.98,173,09:42
7.99,88,09:43
7.99,109,09:44
7.99,71,09:45
7.99,55,09:46
7.99,43,09:47
7.98,198,09:48
7.98,52,09:49
7.98,67,09:50
7.98,81,09:51
7.99,295,09:52
7.99,21,09:53
7.99,92,09:54
8.0,205,09:55
8.0,23,09:56
8.0,20,09:57
7.99,167,09:58
7.96,932,09:59
7.96,0,10:00
7.97,144,10:01
7.97,153,10:02
7.95,640,10:03
7.97,87,10:04
7.96,7,10:05
7.96,119,10:06
7.96,87,10:07
7.97,131,10:08
7.97,53,10:09
7.97,201,10:10
7.96,79,10:11
7.97,16,10:12
7.97,91,10:13
7.97,13,10:14
7.96,19,10:15
7.96,130,10:16
7.95,172,10:17
7.94,402,10:18
7.94,93,10:19
7.94,14,10:20
7.96,50,10:21
7.95,210,10:22
7.96,125,10:23
7.95,52,10:24
7.95,57,10:25
7.97,319,10:26
7.97,48,10:27
7.96,13,10:28
7.96,83,10:29
7.95,108,10:30
7.95,109,10:31
7.95,95,10:32
7.94,41,10:33
7.94,237,10:34
7.94,42,10:35
7.95,75,10:36
7.94,17,10:37
7.94,98,10:38
7.94,43,10:39
7.94,45,10:40
7.94,66,10:41
7.94,51,10:42
7.94,26,10:43
7.94,109,10:44
7.95,161,10:45
7.95,15,10:46
7.95,61,10:47
7.95,61,10:48
7.95,89,10:49
7.94,165,10:50
7.95,111,10:51
7.95,6,10:52
7.94,58,10:53
7.94,0,10:54
7.95,237,10:55
7.94,24,10:56
7.95,403,10:57
7.97,43,10:58
7.99,355,10:59
8.02,1236,11:00
8.0,842,11:01
8.0,253,11:02
8.0,167,11:03
8.0,148,11:04
8.0,77,11:05
8.0,89,11:06
7.99,315,11:07
7.99,60,11:08
7.98,24,11:09
7.98,114,11:10
7.99,88,11:11
8.0,195,11:12
8.0,67,11:13
8.0,136,11:14
7.99,58,11:15
7.99,146,11:16
7.99,284,11:17
7.97,185,11:18
7.98,80,11:19
7.98,91,11:20
7.98,1,11:21
7.97,59,11:22
7.98,10,11:23
7.97,57,11:24
7.99,91,11:25
7.98,8,11:26
7.98,0,11:27
7.99,56,11:28
7.98,74,11:29
7.99,136,11:30
8.0,393,13:01
8.01,386,13:02
8.0,29,13:03
8.0,313,13:04
7.99,69,13:05
8.0,124,13:06
8.01,429,13:07
8.02,634,13:08
8.01,54,13:09
8.02,97,13:10
8.02,453,13:11
8.02,66,13:12
8.02,531,13:13
8.02,10,13:14
8.02,74,13:15
8.01,280,13:16
8.01,73,13:17
8.01,75,13:18
8.01,69,13:19
8.01,0,13:20
8.01,255,13:21
8.01,27,13:22
8.01,61,13:23
8.01,114,13:24
8.01,89,13:25
8.01,88,13:26
8.01,603,13:27
8.0,16,13:28
8.01,92,13:29
8.01,103,13:30
8.01,126,13:31
8.01,42,13:32
8.01,26,13:33
8.01,72,13:34
8.0,204,13:35
8.0,59,13:36
8.0,35,13:37
8.01,49,13:38
8.02,21,13:39
8.01,152,13:40
8.02,83,13:41
8.01,166,13:42
8.01,75,13:43
8.02,262,13:44
8.03,439,13:45
8.03,95,13:46
8.03,271,13:47
8.03,308,13:48
8.04,37,13:49
8.03,295,13:50
8.03,186,13:51
8.03,144,13:52
8.02,23,13:53
8.02,70,13:54
8.03,140,13:55
8.03,69,13:56
8.03,259,13:57
8.04,48,13:58
8.02,274,13:59
8.03,194,14:00
8.04,100,14:01
8.03,199,14:02
8.03,67,14:03
8.04,647,14:04
8.05,543,14:05
8.05,332,14:06
8.05,464,14:07
8.06,147,14:08
8.04,1139,14:09
8.04,81,14:10
8.03,171,14:11
8.03,23,14:12
8.03,58,14:13
8.03,65,14:14
8.03,147,14:15
8.03,249,14:16
8.03,22,14:17
8.03,122,14:18
8.04,172,14:19
8.03,35,14:20
8.03,93,14:21
8.03,59,14:22
8.04,127,14:23
8.04,39,14:24
8.03,78,14:25
8.03,131,14:26
8.03,49,14:27
8.03,441,14:28
8.02,44,14:29
8.02,139,14:30
8.02,67,14:31
8.02,206,14:32
8.02,30,14:33
8.03,133,14:34
8.01,158,14:35
8.0,309,14:36
8.0,100,14:37
8.0,28,14:38
8.01,158,14:39
8.01,13,14:40
8.0,50,14:41
8.01,2,14:42
8.01,242,14:43
8.0,77,14:44
8.0,416,14:45
7.99,29,14:46
7.99,176,14:47
7.99,29,14:48
8.0,102,14:49
8.01,100,14:50
8.0,79,14:51
8.03,413,14:52
8.02,74,14:53
8.02,79,14:54
8.02,155,14:55
8.02,264,14:56
8.03,99,14:57
8.03,0,14:58
8.03,0,14:59
8.02,379,15:00
