price,vol,time
18.15,10097,09:31
18.2,2389,09:32
18.21,3589,09:33
18.19,2022,09:34
18.14,1575,09:35
18.11,5416,09:36
18.09,2202,09:37
18.07,3035,09:38
18.11,3980,09:39
18.07,1941,09:40
18.02,7104,09:41
18.0,3352,09:42
18.03,2220,09:43
18.11,1815,09:44
18.15,4768,09:45
18.07,2328,09:46
18.12,1775,09:47
18.12,1526,09:48
18.1,4849,09:49
18.13,4238,09:50
18.13,2566,09:51
18.12,3785,09:52
18.16,3264,09:53
18.11,2888,09:54
18.14,1178,09:55
18.19,2631,09:56
18.18,2564,09:57
18.24,4443,09:58
18.22,3399,09:59
18.16,2081,10:00
18.18,2926,10:01
18.13,1953,10:02
18.09,1310,10:03
18.17,3733,10:04
18.16,1681,10:05
18.1,2082,10:06
18.12,1904,10:07
18.16,2795,10:08
18.15,2962,10:09
18.14,1547,10:10
18.11,1114,10:11
18.14,1619,10:12
18.2,2423,10:13
18.19,1784,10:14
18.21,3755,10:15
18.19,4155,10:16
18.2,1813,10:17
18.2,1790,10:18
18.12,2748,10:19
18.13,2422,10:20
18.1,2271,10:21
18.14,1908,10:22
18.1,1811,10:23
18.08,3144,10:24
18.05,2477,10:25
18.06,1527,10:26
18.07,822,10:27
18.1,1418,10:28
18.12,1772,10:29
18.11,2118,10:30
18.1,1530,10:31
18.07,1015,10:32
18.09,627,10:33
18.1,997,10:34
18.08,1097,10:35
18.09,316,10:36
18.06,5307,10:37
18.02,1509,10:38
18.05,787,10:39
18.0,3834,10:40
17.99,2568,10:41
17.95,6183,10:42
17.95,2734,10:43
17.95,1578,10:44
17.98,1307,10:45
17.98,2937,10:46
18.04,1204,10:47
18.0,1654,10:48
17.99,1010,10:49
18.03,355,10:50
18.0,2270,10:51
18.03,693,10:52
18.07,1105,10:53
18.1,1271,10:54
18.11,1299,10:55
18.08,1353,10:56
18.12,362,10:57
18.1,617,10:58
18.14,346,10:59
18.16,2301,11:00
18.14,1030,11:01
18.11,1096,11:02
18.08,1521,11:03
18.1,554,11:04
18.08,791,11:05
18.08,858,11:06
18.1,866,11:07
18.1,729,11:08
18.1,746,11:09
18.16,971,11:10
18.2,3654,11:11
18.26,6173,11:12
18.33,6512,11:13
18.36,6620,11:14
18.35,6944,11:15
18.3,5229,11:16
18.31,5778,11:17
18.33,2046,11:18
18.31,1442,11:19
18.3,1440,11:20
18.3,6434,11:21
18.3,3845,11:22
18.23,1935,11:23
18.29,1516,11:24
18.28,2236,11:25
18.3,480,11:26
18.3,4484,11:27
18.28,1033,11:28
18.31,2048,11:29
18.3,1733,11:30
18.28,6158,13:01
18.29,1285,13:02
18.31,781,13:03
18.31,3748,13:04
18.27,813,13:05
18.3,1158,13:06
18.27,315,13:07
18.24,2793,13:08
18.23,378,13:09
18.25,284,13:10
18.23,303,13:11
18.2,2898,13:12
18.2,1128,13:13
18.2,1021,13:14
18.18,1485,13:15
18.2,1660,13:16
18.22,506,13:17
18.21,472,13:18
18.21,881,13:19
18.21,634,13:20
18.22,540,13:21
18.25,635,13:22
18.24,868,13:23
18.24,186,13:24
18.22,287,13:25
18.2,818,13:26
18.22,551,13:27
18.2,607,13:28
18.21,548,13:29
18.2,1130,13:30
18.21,1139,13:31
18.21,511,13:32
18.19,1201,13:33
18.21,385,13:34
18.19,795,13:35
18.2,1037,13:36
18.21,407,13:37
18.19,1360,13:38
18.17,1189,13:39
18.15,863,13:40
18.16,786,13:41
18.15,905,13:42
18.13,2021,13:43
18.13,1163,13:44
18.11,962,13:45
18.1,2520,13:46
18.13,829,13:47
18.13,969,13:48
18.09,1638,13:49
18.04,2709,13:50
18.07,4003,13:51
18.08,851,13:52
18.07,1071,13:53
18.1,2184,13:54
18.08,660,13:55
18.09,506,13:56
18.09,679,13:57
18.07,1684,13:58
18.07,1341,13:59
18.08,385,14:00
18.07,760,14:01
18.05,1657,14:02
18.08,661,14:03
18.08,735,14:04
18.09,499,14:05
18.06,2849,14:06
18.03,1261,14:07
18.05,809,14:08
18.01,2163,14:09
17.98,6387,14:10
18.0,2913,14:11
17.97,5603,14:12
17.99,1673,14:13
17.98,875,14:14
17.97,3610,14:15
17.94,4823,14:16
17.96,997,14:17
17.95,1927,14:18
17.93,1622,14:19
17.93,1567,14:20
17.93,3277,14:21
17.95,1698,14:22
17.96,1026,14:23
17.97,1463,14:24
17.94,1699,14:25
17.96,750,14:26
17.95,1673,14:27
17.92,3212,14:28
17.89,3298,14:29
17.93,1688,14:30
17.91,3280,14:31
17.91,2377,14:32
17.87,6183,14:33
17.83,4635,14:34
17.83,3476,14:35
17.82,3334,14:36
17.83,2302,14:37
17.8,7611,14:38
17.8,3525,14:39
17.78,1926,14:40
17.79,3776,14:41
17.74,6917,14:42
17.72,4798,14:43
17.74,5616,14:44
17.72,2873,14:45
17.65,10759,14:46
17.69,6107,14:47
17.68,3408,14:48
17.73,6707,14:49
17.76,3884,14:50
17.77,5138,14:51
17.75,4500,14:52
17.72,2778,14:53
17.69,4931,14:54
17.67,3680,14:55
17.66,6450,14:56
17.69,3747,14:57
17.69,21,14:58
17.69,0,14:59
17.63,18134,15:00
