price,vol,time
5.0,3419,09:31
4.98,1126,09:32
4.93,1496,09:33
4.93,745,09:34
4.92,588,09:35
4.92,250,09:36
4.93,1012,09:37
4.92,525,09:38
4.93,280,09:39
4.95,456,09:40
4.98,666,09:41
4.97,1136,09:42
4.95,341,09:43
4.94,380,09:44
4.93,487,09:45
4.92,553,09:46
4.91,1804,09:47
4.91,159,09:48
4.91,156,09:49
4.92,336,09:50
4.91,707,09:51
4.91,627,09:52
4.91,433,09:53
4.91,76,09:54
4.91,203,09:55
4.89,683,09:56
4.89,1034,09:57
4.88,1359,09:58
4.86,1559,09:59
4.85,757,10:00
4.83,794,10:01
4.84,394,10:02
4.85,529,10:03
4.87,151,10:04
4.87,523,10:05
4.89,90,10:06
4.88,356,10:07
4.86,369,10:08
4.87,9,10:09
4.87,95,10:10
4.87,68,10:11
4.87,35,10:12
4.87,238,10:13
4.87,47,10:14
4.86,70,10:15
4.87,163,10:16
4.86,151,10:17
4.84,425,10:18
4.82,586,10:19
4.82,442,10:20
4.81,629,10:21
4.8,1001,10:22
4.8,344,10:23
4.81,238,10:24
4.82,346,10:25
4.81,176,10:26
4.82,417,10:27
4.81,162,10:28
4.81,982,10:29
4.82,395,10:30
4.84,756,10:31
4.85,80,10:32
4.86,126,10:33
4.87,284,10:34
4.88,670,10:35
4.92,442,10:36
4.96,563,10:37
4.99,1134,10:38
5.05,1809,10:39
5.0,1022,10:40
4.99,342,10:41
5.0,744,10:42
4.97,482,10:43
4.97,41,10:44
4.97,0,10:45
4.99,246,10:46
4.99,67,10:47
4.98,76,10:48
4.98,56,10:49
4.98,632,10:50
4.98,107,10:51
5.0,385,10:52
5.0,42,10:53
5.0,151,10:54
4.99,137,10:55
5.0,134,10:56
5.0,164,10:57
5.0,677,10:58
5.0,0,10:59
5.0,52,11:00
5.0,127,11:01
5.0,0,11:02
4.98,291,11:03
4.98,169,11:04
4.97,55,11:05
4.97,65,11:06
4.96,15,11:07
4.97,82,11:08
4.97,97,11:09
4.96,35,11:10
4.96,3,11:11
4.94,15,11:12
4.94,125,11:13
4.95,19,11:14
4.96,4,11:15
4.94,87,11:16
4.94,0,11:17
4.94,2,11:18
4.94,0,11:19
4.94,0,11:20
4.95,1,11:21
4.96,35,11:22
4.96,0,11:23
4.96,6,11:24
4.97,282,11:25
4.98,50,11:26
4.98,0,11:27
4.99,90,11:28
5.0,6,11:29
5.0,3,11:30
5.0,500,13:01
5.0,0,13:02
4.99,16,13:03
4.99,0,13:04
4.98,64,13:05
4.97,12,13:06
4.95,901,13:07
4.94,85,13:08
4.94,400,13:09
4.95,10,13:10
4.98,45,13:11
4.98,139,13:12
4.99,102,13:13
4.99,578,13:14
4.99,537,13:15
4.99,1,13:16
4.97,1,13:17
4.97,0,13:18
4.97,0,13:19
4.99,224,13:20
4.97,232,13:21
4.98,186,13:22
4.97,12,13:23
4.97,0,13:24
4.97,79,13:25
4.97,1,13:26
4.97,2,13:27
4.97,25,13:28
4.97,0,13:29
4.97,0,13:30
4.93,772,13:31
4.96,8,13:32
4.96,0,13:33
4.93,44,13:34
4.94,1035,13:35
4.94,0,13:36
4.94,148,13:37
4.91,48,13:38
4.9,336,13:39
4.91,641,13:40
4.91,0,13:41
4.9,112,13:42
4.9,2,13:43
4.91,113,13:44
4.91,11,13:45
4.9,875,13:46
4.9,125,13:47
4.9,17,13:48
4.89,124,13:49
4.89,116,13:50
4.88,85,13:51
4.89,34,13:52
4.9,79,13:53
4.91,341,13:54
4.91,48,13:55
4.89,35,13:56
4.89,670,13:57
4.89,10,13:58
4.88,520,13:59
4.88,71,14:00
4.89,145,14:01
4.88,598,14:02
4.89,18,14:03
4.88,239,14:04
4.87,201,14:05
4.87,83,14:06
4.87,0,14:07
4.87,218,14:08
4.86,331,14:09
4.86,68,14:10
4.87,910,14:11
4.87,87,14:12
4.87,44,14:13
4.86,20,14:14
4.86,25,14:15
4.86,115,14:16
4.85,952,14:17
4.86,304,14:18
4.85,546,14:19
4.84,44,14:20
4.83,414,14:21
4.84,353,14:22
4.85,109,14:23
4.86,250,14:24
4.9,178,14:25
4.91,127,14:26
4.95,481,14:27
4.92,501,14:28
4.9,392,14:29
4.88,86,14:30
4.88,35,14:31
4.88,272,14:32
4.86,326,14:33
4.87,59,14:34
4.87,18,14:35
4.88,66,14:36
4.87,59,14:37
4.88,228,14:38
4.88,487,14:39
4.88,2,14:40
4.88,8,14:41
4.88,26,14:42
4.86,520,14:43
4.86,122,14:44
4.86,202,14:45
4.85,110,14:46
4.85,334,14:47
4.86,262,14:48
4.86,377,14:49
4.86,628,14:50
4.86,130,14:51
4.87,392,14:52
4.88,70,14:53
4.87,438,14:54
4.88,219,14:55
4.88,562,14:56
4.88,388,14:57
4.87,3,14:58
4.87,0,14:59
4.88,1000,15:00
