price,vol,time
3.8,5075,09:31
3.79,980,09:32
3.79,781,09:33
3.78,984,09:34
3.79,1134,09:35
3.79,191,09:36
3.78,3241,09:37
3.79,1747,09:38
3.78,134,09:39
3.78,818,09:40
3.78,342,09:41
3.78,331,09:42
3.77,633,09:43
3.77,585,09:44
3.78,68,09:45
3.78,16,09:46
3.78,159,09:47
3.78,221,09:48
3.77,1344,09:49
3.77,1086,09:50
3.77,1061,09:51
3.78,1554,09:52
3.77,1168,09:53
3.77,698,09:54
3.78,338,09:55
3.78,852,09:56
3.77,1297,09:57
3.77,1135,09:58
3.78,143,09:59
3.78,68,10:00
3.77,873,10:01
3.78,104,10:02
3.78,118,10:03
3.79,3129,10:04
3.78,286,10:05
3.79,16,10:06
3.79,3545,10:07
3.79,1863,10:08
3.79,64,10:09
3.78,72,10:10
3.79,60,10:11
3.79,1237,10:12
3.79,245,10:13
3.79,119,10:14
3.79,489,10:15
3.79,1908,10:16
3.79,121,10:17
3.8,663,10:18
3.79,1806,10:19
3.8,897,10:20
3.8,161,10:21
3.79,222,10:22
3.79,1760,10:23
3.8,545,10:24
3.79,125,10:25
3.79,1804,10:26
3.8,966,10:27
3.8,189,10:28
3.8,385,10:29
3.8,391,10:30
3.8,11,10:31
3.8,202,10:32
3.8,80,10:33
3.79,203,10:34
3.8,76,10:35
3.8,26,10:36
3.79,146,10:37
3.79,181,10:38
3.8,110,10:39
3.79,1460,10:40
3.79,47,10:41
3.8,420,10:42
3.79,180,10:43
3.8,204,10:44
3.8,113,10:45
3.8,57,10:46
3.79,119,10:47
3.79,749,10:48
3.79,86,10:49
3.79,20,10:50
3.79,160,10:51
3.8,17,10:52
3.79,1892,10:53
3.79,12,10:54
3.78,136,10:55
3.78,514,10:56
3.79,218,10:57
3.79,1936,10:58
3.8,906,10:59
3.79,71,11:00
3.8,36,11:01
3.8,71,11:02
3.8,10,11:03
3.79,122,11:04
3.8,60,11:05
3.8,57,11:06
3.8,111,11:07
3.8,154,11:08
3.8,105,11:09
3.8,222,11:10
3.8,21,11:11
3.8,60,11:12
3.8,42,11:13
3.79,70,11:14
3.79,45,11:15
3.8,102,11:16
3.8,29,11:17
3.8,61,11:18
3.8,336,11:19
3.79,370,11:20
3.8,90,11:21
3.79,12,11:22
3.79,146,11:23
3.8,86,11:24
3.8,88,11:25
3.8,16,11:26
3.79,31,11:27
3.8,113,11:28
3.79,349,11:29
3.79,40,11:30
3.79,2046,13:01
3.79,163,13:02
3.8,106,13:03
3.79,20,13:04
3.79,2037,13:05
3.79,520,13:06
3.79,48,13:07
3.78,9,13:08
3.79,59,13:09
3.79,500,13:10
3.79,135,13:11
3.79,32,13:12
3.79,1289,13:13
3.79,118,13:14
3.79,4,13:15
3.79,110,13:16
3.78,43,13:17
3.79,6,13:18
3.79,40,13:19
3.79,18,13:20
3.79,183,13:21
3.79,763,13:22
3.79,442,13:23
3.79,52,13:24
3.79,33,13:25
3.79,26,13:26
3.79,199,13:27
3.79,70,13:28
3.79,217,13:29
3.79,8,13:30
3.79,171,13:31
3.78,76,13:32
3.78,140,13:33
3.79,48,13:34
3.79,3,13:35
3.79,46,13:36
3.78,391,13:37
3.79,451,13:38
3.79,141,13:39
3.79,12,13:40
3.79,106,13:41
3.79,35,13:42
3.79,23,13:43
3.79,978,13:44
3.79,66,13:45
3.79,18,13:46
3.79,50,13:47
3.79,477,13:48
3.79,22,13:49
3.79,122,13:50
3.79,125,13:51
3.79,79,13:52
3.79,142,13:53
3.79,153,13:54
3.79,375,13:55
3.79,219,13:56
3.79,73,13:57
3.78,49,13:58
3.79,402,13:59
3.79,961,14:00
3.79,287,14:01
3.79,43,14:02
3.79,41,14:03
3.79,70,14:04
3.79,130,14:05
3.79,3057,14:06
3.79,655,14:07
3.79,214,14:08
3.79,364,14:09
3.79,50,14:10
3.8,16,14:11
3.79,24,14:12
3.79,86,14:13
3.79,142,14:14
3.79,467,14:15
3.79,180,14:16
3.8,1109,14:17
3.8,158,14:18
3.8,206,14:19
3.79,74,14:20
3.8,83,14:21
3.8,93,14:22
3.8,42,14:23
3.8,137,14:24
3.8,55,14:25
3.79,25,14:26
3.8,140,14:27
3.79,198,14:28
3.79,246,14:29
3.79,144,14:30
3.8,333,14:31
3.8,96,14:32
3.79,104,14:33
3.8,30,14:34
3.8,4,14:35
3.8,89,14:36
3.8,129,14:37
3.79,561,14:38
3.79,664,14:39
3.79,1127,14:40
3.8,1116,14:41
3.8,4898,14:42
3.79,888,14:43
3.79,362,14:44
3.79,23,14:45
3.79,97,14:46
3.79,199,14:47
3.8,1873,14:48
3.8,153,14:49
3.8,90,14:50
3.79,858,14:51
3.79,222,14:52
3.79,249,14:53
3.8,53,14:54
3.79,419,14:55
3.79,599,14:56
3.8,481,14:57
3.8,0,14:58
3.8,0,14:59
3.8,1422,15:00
