price,vol,time
120.61,32,09:31
121.21,11,09:32
121.21,14,09:33
121.18,2,09:34
121.18,5,09:35
121.9,22,09:36
121.6,3,09:37
122.0,19,09:38
121.96,11,09:39
121.96,3,09:40
121.8,8,09:41
121.77,5,09:42
121.31,6,09:43
121.02,4,09:44
121.02,0,09:45
121.46,1,09:46
121.46,1,09:47
121.46,0,09:48
121.23,1,09:49
121.23,3,09:50
121.4,7,09:51
121.5,1,09:52
121.02,14,09:53
121.02,0,09:54
121.22,1,09:55
121.02,3,09:56
121.02,6,09:57
121.02,2,09:58
121.03,2,09:59
121.03,0,10:00
121.36,3,10:01
121.03,5,10:02
121.03,1,10:03
121.23,4,10:04
121.03,3,10:05
121.03,2,10:06
121.03,0,10:07
121.09,5,10:08
121.4,18,10:09
121.39,5,10:10
121.39,1,10:11
121.39,5,10:12
121.38,2,10:13
121.21,5,10:14
121.21,4,10:15
121.05,2,10:16
121.05,4,10:17
121.09,4,10:18
121.09,3,10:19
121.09,7,10:20
121.09,0,10:21
121.09,2,10:22
121.09,2,10:23
121.2,3,10:24
121.09,2,10:25
120.7,74,10:26
120.66,6,10:27
120.66,1,10:28
120.66,11,10:29
120.68,5,10:30
120.98,1,10:31
120.98,1,10:32
120.98,0,10:33
120.98,0,10:34
120.99,6,10:35
120.98,5,10:36
120.98,4,10:37
120.98,0,10:38
121.0,3,10:39
121.0,0,10:40
121.0,3,10:41
121.0,2,10:42
121.0,0,10:43
121.0,2,10:44
121.0,0,10:45
120.78,1,10:46
121.0,8,10:47
121.0,6,10:48
121.0,0,10:49
121.0,0,10:50
121.0,0,10:51
120.78,9,10:52
121.26,1,10:53
121.26,0,10:54
121.26,0,10:55
121.27,2,10:56
121.27,2,10:57
120.79,3,10:58
120.79,0,10:59
121.27,2,11:00
120.85,7,11:01
120.85,0,11:02
120.82,7,11:03
120.82,0,11:04
120.85,4,11:05
120.85,0,11:06
120.85,0,11:07
120.85,0,11:08
120.81,2,11:09
120.61,76,11:10
120.27,6,11:11
120.28,19,11:12
120.28,2,11:13
120.33,5,11:14
120.34,3,11:15
120.34,1,11:16
120.34,1,11:17
120.38,3,11:18
120.38,0,11:19
120.85,2,11:20
120.85,0,11:21
120.85,0,11:22
120.85,0,11:23
120.86,4,11:24
120.47,1,11:25
120.48,2,11:26
120.41,14,11:27
121.21,1,11:28
121.13,2,11:29
120.4,2,11:30
119.97,95,13:01
119.96,8,13:02
119.58,17,13:03
119.59,5,13:04
119.6,4,13:05
119.61,6,13:06
119.78,4,13:07
119.78,6,13:08
119.78,4,13:09
120.06,6,13:10
120.05,4,13:11
119.79,4,13:12
119.79,4,13:13
119.79,0,13:14
119.79,5,13:15
120.25,1,13:16
120.25,0,13:17
119.8,3,13:18
119.8,0,13:19
120.24,3,13:20
120.24,0,13:21
120.24,0,13:22
119.85,4,13:23
119.85,0,13:24
119.86,3,13:25
119.86,0,13:26
119.87,1,13:27
119.87,0,13:28
120.3,2,13:29
120.3,0,13:30
120.3,0,13:31
120.31,5,13:32
120.16,1,13:33
120.31,4,13:34
120.34,8,13:35
120.3,4,13:36
120.34,2,13:37
120.22,7,13:38
120.22,5,13:39
120.28,4,13:40
120.02,3,13:41
120.28,7,13:42
120.28,0,13:43
120.14,1,13:44
120.14,0,13:45
120.15,3,13:46
120.15,2,13:47
120.15,1,13:48
120.14,5,13:49
120.13,13,13:50
120.13,0,13:51
120.13,7,13:52
120.13,1,13:53
120.13,0,13:54
120.05,4,13:55
120.05,3,13:56
120.13,5,13:57
120.13,0,13:58
120.13,0,13:59
120.04,4,14:00
120.05,1,14:01
120.04,20,14:02
120.04,1,14:03
120.03,2,14:04
120.05,1,14:05
120.05,0,14:06
120.11,2,14:07
120.11,0,14:08
120.11,0,14:09
120.12,12,14:10
120.13,4,14:11
120.03,2,14:12
120.11,51,14:13
120.0,3,14:14
120.12,4,14:15
120.1,1,14:16
120.1,7,14:17
120.1,1,14:18
120.1,2,14:19
120.1,0,14:20
120.0,2,14:21
120.0,0,14:22
120.0,0,14:23
120.08,9,14:24
120.08,2,14:25
120.08,0,14:26
120.04,1,14:27
120.03,3,14:28
120.06,16,14:29
120.08,9,14:30
120.08,0,14:31
120.07,4,14:32
120.06,1,14:33
120.08,2,14:34
120.09,13,14:35
120.0,5,14:36
120.0,0,14:37
120.35,71,14:38
120.4,86,14:39
120.4,3,14:40
120.39,2,14:41
120.39,0,14:42
120.1,4,14:43
120.1,4,14:44
120.1,1,14:45
120.4,13,14:46
120.4,0,14:47
120.4,0,14:48
120.4,0,14:49
120.1,5,14:50
120.1,0,14:51
120.14,8,14:52
120.14,0,14:53
120.12,15,14:54
120.13,12,14:55
120.13,15,14:56
120.09,18,14:57
120.09,1,14:58
120.09,0,14:59
120.3,15,15:00
