price,vol,time
4.13,54156,09:31
4.15,12324,09:32
4.13,16996,09:33
4.14,10988,09:34
4.14,6308,09:35
4.14,8490,09:36
4.15,7165,09:37
4.15,6696,09:38
4.14,6017,09:39
4.15,6339,09:40
4.16,5593,09:41
4.17,5132,09:42
4.17,2805,09:43
4.17,4696,09:44
4.17,3788,09:45
4.16,2514,09:46
4.18,5818,09:47
4.18,6217,09:48
4.16,4742,09:49
4.16,3017,09:50
4.15,10463,09:51
4.14,5768,09:52
4.15,2979,09:53
4.15,5798,09:54
4.16,5270,09:55
4.15,4430,09:56
4.16,4684,09:57
4.16,1608,09:58
4.16,5162,09:59
4.16,1889,10:00
4.17,10467,10:01
4.18,8149,10:02
4.18,1333,10:03
4.18,4583,10:04
4.18,1640,10:05
4.17,558,10:06
4.17,2706,10:07
4.17,1611,10:08
4.17,3919,10:09
4.16,3369,10:10
4.16,3607,10:11
4.16,3246,10:12
4.15,4605,10:13
4.15,9802,10:14
4.15,2808,10:15
4.15,3342,10:16
4.15,8438,10:17
4.15,3737,10:18
4.15,3493,10:19
4.15,1451,10:20
4.14,12462,10:21
4.14,1523,10:22
4.14,3499,10:23
4.14,2161,10:24
4.15,7100,10:25
4.15,7350,10:26
4.15,3011,10:27
4.15,1519,10:28
4.15,2832,10:29
4.15,2077,10:30
4.15,2980,10:31
4.14,3293,10:32
4.14,3843,10:33
4.15,5086,10:34
4.15,532,10:35
4.15,6895,10:36
4.15,3480,10:37
4.15,642,10:38
4.15,638,10:39
4.15,1008,10:40
4.16,1830,10:41
4.15,1623,10:42
4.17,4502,10:43
4.16,2170,10:44
4.15,3950,10:45
4.16,2629,10:46
4.15,1501,10:47
4.15,1117,10:48
4.15,1613,10:49
4.15,808,10:50
4.15,1221,10:51
4.16,5275,10:52
4.17,1155,10:53
4.16,2991,10:54
4.16,1584,10:55
4.16,1914,10:56
4.16,2883,10:57
4.16,5605,10:58
4.16,532,10:59
4.16,1183,11:00
4.17,1344,11:01
4.16,888,11:02
4.16,6649,11:03
4.16,1012,11:04
4.17,1102,11:05
4.19,15247,11:06
4.18,7772,11:07
4.18,2799,11:08
4.18,761,11:09
4.17,1815,11:10
4.16,1140,11:11
4.17,1882,11:12
4.17,310,11:13
4.17,544,11:14
4.17,909,11:15
4.17,1077,11:16
4.16,4149,11:17
4.16,878,11:18
4.16,1534,11:19
4.17,1622,11:20
4.17,4066,11:21
4.16,2005,11:22
4.17,8254,11:23
4.17,523,11:24
4.17,1229,11:25
4.17,3464,11:26
4.16,631,11:27
4.15,1928,11:28
4.15,655,11:29
4.16,869,11:30
4.17,8444,13:01
4.16,1183,13:02
4.17,558,13:03
4.17,4340,13:04
4.17,1161,13:05
4.18,1922,13:06
4.19,9453,13:07
4.19,8601,13:08
4.18,886,13:09
4.18,2752,13:10
4.17,1225,13:11
4.17,2166,13:12
4.17,768,13:13
4.17,721,13:14
4.16,729,13:15
4.16,11062,13:16
4.15,1675,13:17
4.15,3138,13:18
4.16,993,13:19
4.15,2119,13:20
4.15,2338,13:21
4.15,2706,13:22
4.15,1920,13:23
4.15,3477,13:24
4.16,467,13:25
4.16,4646,13:26
4.15,675,13:27
4.17,1609,13:28
4.17,2790,13:29
4.15,1467,13:30
4.16,1331,13:31
4.17,6111,13:32
4.16,3706,13:33
4.17,813,13:34
4.17,386,13:35
4.16,3669,13:36
4.15,997,13:37
4.15,4920,13:38
4.16,2186,13:39
4.16,2335,13:40
4.15,4634,13:41
4.15,1761,13:42
4.15,1411,13:43
4.14,846,13:44
4.15,1265,13:45
4.15,1979,13:46
4.15,1255,13:47
4.15,5760,13:48
4.15,2906,13:49
4.15,887,13:50
4.14,2682,13:51
4.15,1745,13:52
4.15,874,13:53
4.15,2870,13:54
4.15,2357,13:55
4.15,2229,13:56
4.14,1016,13:57
4.14,1352,13:58
4.13,9960,13:59
4.14,2238,14:00
4.13,4915,14:01
4.13,1760,14:02
4.14,2072,14:03
4.13,2031,14:04
4.13,1858,14:05
4.13,1367,14:06
4.12,10501,14:07
4.13,2492,14:08
4.12,2059,14:09
4.13,2785,14:10
4.13,1467,14:11
4.12,860,14:12
4.13,2447,14:13
4.13,1187,14:14
4.13,7644,14:15
4.13,2012,14:16
4.13,943,14:17
4.14,1138,14:18
4.13,976,14:19
4.13,895,14:20
4.13,1894,14:21
4.13,1146,14:22
4.13,1153,14:23
4.14,749,14:24
4.13,3811,14:25
4.14,2247,14:26
4.14,1398,14:27
4.14,1292,14:28
4.14,2800,14:29
4.14,2942,14:30
4.13,6615,14:31
4.14,4990,14:32
4.13,4411,14:33
4.14,1793,14:34
4.14,1047,14:35
4.13,1486,14:36
4.14,1426,14:37
4.14,4112,14:38
4.14,2564,14:39
4.14,4102,14:40
4.14,6519,14:41
4.15,3628,14:42
4.14,1974,14:43
4.15,2588,14:44
4.15,6821,14:45
4.15,2952,14:46
4.15,4008,14:47
4.15,10236,14:48
4.16,2775,14:49
4.16,2883,14:50
4.16,3050,14:51
4.16,3946,14:52
4.15,4767,14:53
4.14,5323,14:54
4.14,3112,14:55
4.15,4688,14:56
4.15,5942,14:57
4.15,0,14:58
4.15,0,14:59
4.14,13026,15:00
